t,x,y,z,vx,vy,vz
4830,4072.7,-10180.4,0,5.35287,2.15862,0
4840,4146.55,-10151.3,0,5.33627,2.20108,0
4850,4220.17,-10121.7,0,5.31937,2.24341,0
4860,4293.56,-10091.5,0,5.30216,2.28562,0
4870,4366.72,-10060.7,0,5.28465,2.32769,0
4880,4439.65,-10029.3,0,5.26684,2.36963,0
4890,4512.33,-9997.37,0,5.24872,2.41144,0
4900,4584.77,-9964.84,0,5.23031,2.45311,0
4910,4656.97,-9931.73,0,5.2116,2.49464,0
4920,4728.91,-9898.05,0,5.19259,2.53603,0
4930,4800.59,-9863.8,0,5.17328,2.57728,0
4940,4872.01,-9828.99,0,5.15367,2.61839,0
4950,4943.16,-9793.6,0,5.13377,2.65935,0
4960,5014.05,-9757.65,0,5.11357,2.70016,0
4970,5084.66,-9721.14,0,5.09308,2.74083,0
4980,5155,-9684.06,0,5.07229,2.78135,0
4990,5225.05,-9646.42,0,5.05122,2.82171,0
5000,5294.82,-9608.23,0,5.02985,2.86192,0
5010,5364.3,-9569.48,0,5.00819,2.90197,0
5020,5433.49,-9530.18,0,4.98623,2.94187,0
5030,5502.38,-9490.33,0,4.96399,2.9816,0
5040,5570.97,-9449.93,0,4.94147,3.02118,0
5050,5639.25,-9408.98,0,4.91865,3.06059,0
5060,5707.22,-9367.49,0,4.89555,3.09984,0
5070,5774.88,-9325.46,0,4.87216,3.13892,0
5080,5842.22,-9282.89,0,4.84849,3.17783,0
5090,5909.24,-9239.78,0,4.82453,3.21657,0
5100,5975.94,-9196.13,0,4.80029,3.25514,0
5110,6042.3,-9151.95,0,4.77577,3.29354,0
5120,6108.34,-9107.24,0,4.75097,3.33176,0
5130,6174.03,-9062,0,4.72589,3.3698,0
5140,6239.39,-9016.24,0,4.70053,3.40767,0
5150,6304.4,-8969.95,0,4.67489,3.44535,0
5160,6369.06,-8923.15,0,4.64898,3.48285,0
5170,6433.38,-8875.82,0,4.62279,3.52017,0
5180,6497.33,-8827.98,0,4.59632,3.5573,0
5190,6560.93,-8779.62,0,4.56958,3.59424,0
5200,6624.16,-8730.76,0,4.54257,3.63099,0
5210,6687.02,-8681.38,0,4.51528,3.66756,0
5220,6749.52,-8631.5,0,4.48773,3.70393,0
5230,6811.63,-8581.12,0,4.4599,3.7401,0
5240,6873.37,-8530.24,0,4.43181,3.77608,0
5250,6934.73,-8478.86,0,4.40345,3.81185,0
5260,6995.7,-8426.98,0,4.37482,3.84743,0
5270,7056.29,-8374.62,0,4.34592,3.88281,0
5280,7116.47,-8321.76,0,4.31677,3.91798,0
5290,7176.27,-8268.41,0,4.28734,3.95294,0
5300,7235.66,-8214.59,0,4.25766,3.9877,0
5310,7294.64,-8160.28,0,4.22772,4.02225,0
5320,7353.22,-8105.49,0,4.19751,4.05659,0
5330,7411.39,-8050.23,0,4.16705,4.09071,0
5340,7469.14,-7994.49,0,4.13633,4.12462,0
5350,7526.48,-7938.29,0,4.10535,4.15831,0
5360,7583.39,-7881.62,0,4.07411,4.19179,0
5370,7639.88,-7824.49,0,4.04263,4.22504,0
5380,7695.93,-7766.89,0,4.01089,4.25807,0
5390,7751.56,-7708.84,0,3.97889,4.29088,0
5400,7806.75,-7650.33,0,3.94665,4.32346,0
5410,7861.5,-7591.37,0,3.91416,4.35582,0
5420,7915.8,-7531.97,0,3.88142,4.38795,0
5430,7969.66,-7472.12,0,3.84843,4.41984,0
5440,8023.07,-7411.82,0,3.8152,4.45151,0
5450,8076.03,-7351.09,0,3.78172,4.48293,0
5460,8128.53,-7289.92,0,3.74801,4.51413,0
5470,8180.57,-7228.32,0,3.71404,4.54508,0
5480,8232.14,-7166.29,0,3.67984,4.57579,0
5490,8283.25,-7103.84,0,3.6454,4.60627,0
5500,8333.89,-7040.96,0,3.61072,4.63649,0
5510,8384.06,-6977.66,0,3.57581,4.66648,0
5520,8433.75,-6913.95,0,3.54066,4.69621,0
5530,8482.96,-6849.82,0,3.50528,4.7257,0
5540,8531.69,-6785.29,0,3.46966,4.75494,0
5550,8579.93,-6720.35,0,3.43382,4.78392,0
5560,8627.68,-6655,0,3.39774,4.81265,0
5570,8674.94,-6589.26,0,3.36144,4.84113,0
5580,8721.7,-6523.13,0,3.32491,4.86934,0
5590,8767.97,-6456.6,0,3.28816,4.8973,0
5600,8813.73,-6389.68,0,3.25118,4.92499,0
5610,8858.99,-6322.38,0,3.21398,4.95243,0
5620,8903.74,-6254.69,0,3.17656,4.97959,0
5630,8947.98,-6186.63,0,3.13892,5.00649,0
5640,8991.7,-6118.2,0,3.10106,5.03312,0
5650,9034.91,-6049.39,0,3.06299,5.05948,0
5660,9077.59,-5980.22,0,3.0247,5.08557,0
5670,9119.76,-5910.69,0,2.98621,5.11139,0
5680,9161.39,-5840.79,0,2.94749,5.13693,0
5690,9202.5,-5770.55,0,2.90858,5.16219,0
5700,9243.08,-5699.95,0,2.86945,5.18717,0
5710,9283.12,-5629,0,2.83011,5.21187,0
5720,9322.62,-5557.71,0,2.79058,5.23629,0
5730,9361.58,-5486.07,0,2.75083,5.26043,0
5740,9400,-5414.11,0,2.71089,5.28427,0
5750,9437.88,-5341.81,0,2.67075,5.30784,0
5760,9475.2,-5269.18,0,2.63041,5.33111,0
5770,9511.97,-5196.23,0,2.58987,5.35408,0
5780,9548.19,-5122.95,0,2.54915,5.37677,0
5790,9583.85,-5049.37,0,2.50822,5.39916,0
5800,9618.95,-4975.46,0,2.46711,5.42126,0
5810,9653.49,-4901.25,0,2.42581,5.44305,0
5820,9687.46,-4826.74,0,2.38432,5.46455,0
5830,9720.87,-4751.93,0,2.34265,5.48574,0
5840,9753.71,-4676.82,0,2.30079,5.50663,0
5850,9785.97,-4601.42,0,2.25875,5.52722,0
5860,9817.66,-4525.73,0,2.21654,5.54749,0
5870,9848.77,-4449.75,0,2.17414,5.56746,0
5880,9879.3,-4373.5,0,2.13157,5.58712,0
5890,9909.24,-4296.97,0,2.08883,5.60647,0
5900,9938.6,-4220.18,0,2.04591,5.6255,0
5910,9967.38,-4143.11,0,2.00283,5.64422,0
5920,9995.56,-4065.79,0,1.95957,5.66262,0
5930,10023.2,-3988.2,0,1.91616,5.6807,0
5940,10050.2,-3910.37,0,1.87257,5.69847,0
5950,10076.6,-3832.28,0,1.82883,5.71591,0
5960,10102.4,-3753.95,0,1.78493,5.73302,0
5970,10127.6,-3675.38,0,1.74087,5.74981,0
5980,10152.2,-3596.57,0,1.69666,5.76628,0
5990,10176.1,-3517.53,0,1.65229,5.78241,0
6000,10199.5,-3438.27,0,1.60777,5.79822,0
6010,10222.3,-3358.78,0,1.5631,5.81369,0
6020,10244.5,-3279.08,0,1.51829,5.82883,0
6030,10266,-3199.16,0,1.47333,5.84364,0
6040,10286.9,-3119.03,0,1.42824,5.85811,0
6050,10307.3,-3038.7,0,1.383,5.87224,0
6060,10327,-2958.17,0,1.33762,5.88603,0
6070,10346,-2877.45,0,1.29211,5.89948,0
6080,10364.5,-2796.53,0,1.24647,5.91259,0
6090,10382.3,-2715.43,0,1.2007,5.92536,0
6100,10399.5,-2634.15,0,1.1548,5.93778,0
6110,10416.1,-2552.7,0,1.10877,5.94985,0
6120,10432,-2471.07,0,1.06262,5.96157,0
6130,10447.3,-2389.27,0,1.01635,5.97295,0
6140,10462,-2307.32,0,0.969961,5.98397,0
6150,10476,-2225.2,0,0.923457,5.99464,0
6160,10489.4,-2142.94,0,0.876841,6.00495,0
6170,10502.1,-2060.53,0,0.830113,6.01491,0
6180,10514.3,-1977.97,0,0.783277,6.02451,0
6190,10525.7,-1895.28,0,0.736336,6.03376,0
6200,10536.6,-1812.46,0,0.689292,6.04264,0
6210,10546.7,-1729.51,0,0.642148,6.05116,0
6220,10556.3,-1646.43,0,0.594906,6.05933,0
6230,10565.2,-1563.24,0,0.547569,6.06712,0
6240,10573.4,-1479.94,0,0.500139,6.07455,0
6250,10581,-1396.52,0,0.45262,6.08162,0
6260,10587.9,-1313.01,0,0.405014,6.08832,0
6270,10594.2,-1229.4,0,0.357324,6.09464,0
6280,10599.8,-1145.69,0,0.309552,6.1006,0
6290,10604.8,-1061.9,0,0.261701,6.10619,0
6300,10609.1,-978.025,0,0.213775,6.1114,0
6310,10612.8,-894.073,0,0.165775,6.11624,0
6320,10615.8,-810.049,0,0.117705,6.12071,0
6330,10618.1,-725.957,0,0.0695679,6.1248,0
6340,10619.8,-641.804,0,0.0213661,6.12851,0
6350,10620.8,-557.595,0,-0.0268974,6.13185,0
6360,10621.2,-473.333,0,-0.0752196,6.1348,0
6370,10620.9,-389.026,0,-0.123598,6.13737,0
6380,10619.9,-304.677,0,-0.172028,6.13957,0
6390,10618.3,-220.292,0,-0.220509,6.14138,0
6400,10616,-135.877,0,-0.269037,6.1428,0
6410,10613,-51.4366,0,-0.317608,6.14385,0
6420,10609.3,33.024,0,-0.36622,6.1445,0
6430,10605,117.499,0,-0.41487,6.14477,0
6440,10600.1,201.984,0,-0.463555,6.14466,0
6450,10594.4,286.474,0,-0.512271,6.14415,0
6460,10588.1,370.962,0,-0.561015,6.14326,0
6470,10581.1,455.443,0,-0.609785,6.14197,0
6480,10573.5,539.913,0,-0.658577,6.1403,0
6490,10565.1,624.366,0,-0.707388,6.13823,0
6500,10556.1,708.796,0,-0.756215,6.13578,0
6510,10546.5,793.198,0,-0.805054,6.13292,0
6520,10536.1,877.567,0,-0.853902,6.12968,0
6530,10525.1,961.897,0,-0.902757,6.12604,0
6540,10513.5,1046.18,0,-0.951615,6.12201,0
6550,10501.1,1130.42,0,-1.00047,6.11758,0
6560,10488.1,1214.6,0,-1.04933,6.11275,0
6570,10474.4,1298.72,0,-1.09817,6.10753,0
6580,10460,1382.78,0,-1.14701,6.10191,0
6590,10445,1466.76,0,-1.19583,6.09589,0
6600,10429.3,1550.67,0,-1.24463,6.08947,0
6610,10412.9,1634.49,0,-1.29342,6.08266,0
6620,10395.8,1718.23,0,-1.34218,6.07545,0
6630,10378.1,1801.87,0,-1.39091,6.06783,0
6640,10359.7,1885.42,0,-1.43961,6.05982,0
6650,10340.7,1968.86,0,-1.48828,6.05141,0
6660,10320.9,2052.19,0,-1.53691,6.04259,0
6670,10300.5,2135.41,0,-1.5855,6.03338,0
6680,10279.4,2218.5,0,-1.63405,6.02376,0
6690,10257.7,2301.47,0,-1.68254,6.01375,0
6700,10235.3,2384.31,0,-1.73099,6.00333,0
6710,10212.2,2467.01,0,-1.77938,5.99251,0
6720,10188.5,2549.57,0,-1.82771,5.98129,0
6730,10164.1,2631.98,0,-1.87597,5.96966,0
6740,10139,2714.23,0,-1.92418,5.95764,0
6750,10113.3,2796.33,0,-1.97231,5.94521,0
6760,10086.9,2878.26,0,-2.02037,5.93238,0
6770,10059.8,2960.02,0,-2.06835,5.91915,0
6780,10032.1,3041.61,0,-2.11625,5.90552,0
6790,10003.7,3123.01,0,-2.16407,5.89149,0
6800,9974.68,3204.23,0,-2.2118,5.87706,0
6810,9944.98,3285.25,0,-2.25944,5.86223,0
6820,9914.63,3366.08,0,-2.30699,5.84699,0
6830,9883.62,3446.7,0,-2.35443,5.83136,0
6840,9851.96,3527.12,0,-2.40178,5.81532,0
6850,9819.65,3607.31,0,-2.44902,5.79889,0
6860,9786.68,3687.29,0,-2.49614,5.78205,0
6870,9753.07,3767.05,0,-2.54316,5.76482,0
6880,9718.81,3846.57,0,-2.59006,5.74719,0
6890,9683.9,3925.86,0,-2.63683,5.72917,0
6900,9648.34,4004.9,0,-2.68349,5.71074,0
6910,9612.15,4083.7,0,-2.73001,5.69192,0
6920,9575.31,4162.24,0,-2.7764,5.6727,0
6930,9537.83,4240.53,0,-2.82266,5.65309,0
6940,9499.71,4318.55,0,-2.86878,5.63309,0
6950,9460.96,4396.31,0,-2.91475,5.61269,0
6960,9421.57,4473.79,0,-2.96058,5.5919,0
6970,9381.55,4550.98,0,-3.00625,5.57071,0
6980,9340.9,4627.9,0,-3.05178,5.54914,0
6990,9299.62,4704.52,0,-3.09714,5.52717,0
7000,9257.72,4780.85,0,-3.14234,5.50482,0
7010,9215.19,4856.87,0,-3.18738,5.48208,0
7020,9172.04,4932.59,0,-3.23225,5.45895,0
7030,9128.27,5008,0,-3.27694,5.43544,0
7040,9083.88,5083.08,0,-3.32146,5.41154,0
7050,9038.88,5157.85,0,-3.3658,5.38726,0
7060,8993.27,5232.29,0,-3.40995,5.3626,0
7070,8947.04,5306.39,0,-3.45392,5.33755,0
7080,8900.21,5380.16,0,-3.49769,5.31213,0
7090,8852.77,5453.58,0,-3.54127,5.28633,0
7100,8804.74,5526.65,0,-3.58465,5.26015,0
7110,8756.1,5599.37,0,-3.62782,5.2336,0
7120,8706.87,5671.73,0,-3.67079,5.20667,0
7130,8657.04,5743.72,0,-3.71355,5.17937,0
7140,8606.62,5815.35,0,-3.7561,5.15171,0
7150,8555.61,5886.6,0,-3.79842,5.12367,0
7160,8504.02,5957.47,0,-3.84053,5.09526,0
7170,8451.84,6027.95,0,-3.88241,5.0665,0
7180,8399.09,6098.04,0,-3.92407,5.03736,0
7190,8345.76,6167.74,0,-3.96549,5.00787,0
7200,8291.86,6237.04,0,-4.00667,4.97801,0
7210,8237.38,6305.94,0,-4.04762,4.9478,0
7220,8182.34,6374.42,0,-4.08832,4.91723,0
7230,8126.74,6442.49,0,-4.12878,4.88631,0
7240,8070.58,6510.14,0,-4.16898,4.85504,0
7250,8013.86,6577.36,0,-4.20894,4.82342,0
7260,7956.59,6644.16,0,-4.24863,4.79145,0
7270,7898.76,6710.52,0,-4.28807,4.75913,0
7280,7840.4,6776.44,0,-4.32724,4.72647,0
7290,7781.49,6841.92,0,-4.36614,4.69347,0
7300,7722.04,6906.95,0,-4.40478,4.66013,0
7310,7662.05,6971.52,0,-4.44313,4.62646,0
7320,7601.53,7035.64,0,-4.48121,4.59245,0
7330,7540.49,7099.29,0,-4.51901,4.55811,0
7340,7478.92,7162.48,0,-4.55653,4.52344,0
7350,7416.83,7225.2,0,-4.59375,4.48845,0
7360,7354.23,7287.44,0,-4.63069,4.45313,0
7370,7291.11,7349.2,0,-4.66733,4.41749,0
7380,7227.49,7410.47,0,-4.70367,4.38154,0
7390,7163.36,7471.25,0,-4.73971,4.34526,0
7400,7098.73,7531.54,0,-4.77545,4.30868,0
7410,7033.6,7591.34,0,-4.81088,4.27178,0
7420,6967.99,7650.63,0,-4.846,4.23458,0
7430,6901.88,7709.41,0,-4.8808,4.19707,0
7440,6835.29,7767.68,0,-4.91529,4.15927,0
7450,6768.23,7825.43,0,-4.94946,4.12116,0
7460,6700.69,7882.67,0,-4.9833,4.08276,0
7470,6632.68,7939.38,0,-5.01682,4.04406,0
7480,6564.2,7995.57,0,-5.05001,4.00508,0
7490,6495.26,8051.22,0,-5.08287,3.96581,0
7500,6425.86,8106.34,0,-5.1154,3.92626,0
7510,6356.02,8160.92,0,-5.14758,3.88642,0
7520,6285.72,8214.95,0,-5.17943,3.84631,0
7530,6214.98,8268.44,0,-5.21093,3.80593,0
7540,6143.81,8321.38,0,-5.24209,3.76528,0
7550,6072.2,8373.76,0,-5.27289,3.72436,0
7560,6000.16,8425.58,0,-5.30335,3.68318,0
7570,5927.7,8476.84,0,-5.33345,3.64173,0
7580,5854.81,8527.53,0,-5.36319,3.60004,0
7590,5781.52,8577.66,0,-5.39258,3.55808,0
7600,5707.81,8627.21,0,-5.4216,3.51588,0
7610,5633.7,8676.19,0,-5.45026,3.47344,0
7620,5559.19,8724.58,0,-5.47855,3.43075,0
7630,5484.29,8772.39,0,-5.50647,3.38782,0
7640,5408.99,8819.62,0,-5.53402,3.34466,0
7650,5333.32,8866.26,0,-5.5612,3.30126,0
7660,5257.26,8912.3,0,-5.588,3.25764,0
7670,5180.83,8957.74,0,-5.61442,3.2138,0
7680,5104.03,9002.59,0,-5.64046,3.16973,0
7690,5026.86,9046.83,0,-5.66612,3.12545,0
7700,4949.34,9090.47,0,-5.69139,3.08095,0
7710,4871.46,9133.5,0,-5.71627,3.03625,0
7720,4793.24,9175.92,0,-5.74077,2.99134,0
7730,4714.67,9217.72,0,-5.76487,2.94624,0
7740,4635.77,9258.91,0,-5.78859,2.90093,0
7750,4556.53,9299.48,0,-5.8119,2.85543,0
7760,4476.97,9339.42,0,-5.83482,2.80975,0
7770,4397.09,9378.74,0,-5.85734,2.76388,0
7780,4316.89,9417.43,0,-5.87946,2.71782,0
7790,4236.38,9455.49,0,-5.90118,2.67159,0
7800,4155.57,9492.92,0,-5.92249,2.62519,0
7810,4074.45,9529.71,0,-5.9434,2.57862,0
7820,3993.05,9565.86,0,-5.96391,2.53189,0
7830,3911.35,9601.38,0,-5.984,2.48499,0
7840,3829.38,9636.25,0,-6.00368,2.43794,0
7850,3747.12,9670.47,0,-6.02296,2.39073,0
7860,3664.6,9704.05,0,-6.04182,2.34338,0
7870,3581.81,9736.99,0,-6.06026,2.29589,0
7880,3498.76,9769.27,0,-6.0783,2.24825,0
7890,3415.45,9800.89,0,-6.09591,2.20048,0
7900,3331.9,9831.87,0,-6.11311,2.15258,0
7910,3248.1,9862.18,0,-6.12989,2.10455,0
7920,3164.07,9891.84,0,-6.14625,2.0564,0
7930,3079.81,9920.84,0,-6.16219,2.00813,0
7940,2995.32,9949.17,0,-6.17771,1.95975,0
7950,2910.61,9976.84,0,-6.1928,1.91126,0
7960,2825.69,10003.9,0,-6.20747,1.86266,0
7970,2740.56,10030.2,0,-6.22172,1.81396,0
7980,2655.22,10055.9,0,-6.23555,1.76517,0
7990,2569.69,10080.9,0,-6.24895,1.71628,0
8000,2483.97,10105.2,0,-6.26192,1.66731,0
8010,2398.07,10128.9,0,-6.27447,1.61825,0
8020,2311.98,10151.8,0,-6.28658,1.56911,0
8030,2225.73,10174.2,0,-6.29828,1.51989,0
8040,2139.3,10195.8,0,-6.30954,1.47061,0
8050,2052.72,10216.8,0,-6.32038,1.42126,0
8060,1965.98,10237,0,-6.33079,1.37185,0
8070,1879.09,10256.6,0,-6.34077,1.32238,0
8080,1792.05,10275.6,0,-6.35032,1.27285,0
8090,1704.88,10293.8,0,-6.35944,1.22328,0
8100,1617.58,10311.4,0,-6.36813,1.17366,0
8110,1530.15,10328.3,0,-6.3764,1.12401,0
8120,1442.6,10344.5,0,-6.38423,1.07431,0
8130,1354.93,10360,0,-6.39164,1.02459,0
8140,1267.16,10374.8,0,-6.39862,0.974837,0
8150,1179.29,10389,0,-6.40517,0.925062,0
8160,1091.32,10402.4,0,-6.41129,0.875268,0
8170,1003.25,10415.2,0,-6.41698,0.82546,0
8180,915.108,10427.3,0,-6.42225,0.775642,0
8190,826.883,10438.7,0,-6.42709,0.725818,0
8200,738.585,10449.4,0,-6.4315,0.675992,0
8210,650.22,10459.5,0,-6.43549,0.626169,0
8220,561.793,10468.8,0,-6.43905,0.576353,0
8230,473.312,10477.5,0,-6.44218,0.526549,0
8240,384.781,10485.5,0,-6.44489,0.476759,0
8250,296.206,10492.8,0,-6.44718,0.426989,0
8260,207.593,10499.4,0,-6.44904,0.377243,0
8270,118.948,10505.3,0,-6.45049,0.327524,0
8280,30.2776,10510.6,0,-6.45151,0.277838,0
8290,-58.4135,10515.2,0,-6.45211,0.228188,0
8300,-147.119,10519,0,-6.45229,0.178578,0
8310,-235.834,10522.2,0,-6.45205,0.129013,0
8320,-324.551,10524.8,0,-6.4514,0.0794954,0
8330,-413.266,10526.6,0,-6.45033,0.0300308,0
8340,-501.973,10527.8,0,-6.44885,-0.0193773,0
8350,-590.665,10528.2,0,-6.44695,-0.0687249,0
8360,-679.337,10528,0,-6.44464,-0.118008,0
8370,-767.984,10527.1,0,-6.44191,-0.167223,0
8380,-856.599,10525.6,0,-6.43878,-0.216365,0
8390,-945.178,10523.3,0,-6.43524,-0.265431,0
8400,-1033.71,10520.4,0,-6.43129,-0.314417,0
8410,-1122.2,10516.8,0,-6.42694,-0.363318,0
8420,-1210.64,10512.6,0,-6.42218,-0.412132,0
8430,-1299.01,10507.6,0,-6.41702,-0.460854,0
8440,-1387.32,10502,0,-6.41146,-0.509481,0
8450,-1475.56,10495.8,0,-6.4055,-0.558008,0
8460,-1563.72,10488.8,0,-6.39914,-0.606433,0
8470,-1651.8,10481.2,0,-6.39238,-0.654751,0
8480,-1739.8,10472.9,0,-6.38523,-0.702959,0
8490,-1827.7,10464,0,-6.37769,-0.751052,0
8500,-1915.51,10454.4,0,-6.36976,-0.799028,0
8510,-2003.21,10444.1,0,-6.36144,-0.846883,0
8520,-2090.8,10433.2,0,-6.35273,-0.894614,0
8530,-2178.28,10421.6,0,-6.34364,-0.942216,0
8540,-2265.64,10409.4,0,-6.33416,-0.989687,0
8550,-2352.88,10396.5,0,-6.32431,-1.03702,0
8560,-2439.98,10382.9,0,-6.31407,-1.08422,0
8570,-2526.95,10368.7,0,-6.30346,-1.13127,0
8580,-2613.78,10353.9,0,-6.29248,-1.17818,0
8590,-2700.47,10338.4,0,-6.28112,-1.22495,0
8600,-2787,10322.2,0,-6.26939,-1.27156,0
8610,-2873.38,10305.5,0,-6.25729,-1.31801,0
8620,-2959.6,10288,0,-6.24483,-1.36431,0
8630,-3045.65,10270,0,-6.23201,-1.41044,0
8640,-3131.53,10251.3,0,-6.21882,-1.45641,0
8650,-3217.23,10231.9,0,-6.20527,-1.50222,0
8660,-3302.76,10212,0,-6.19137,-1.54785,0
8670,-3388.1,10191.4,0,-6.17712,-1.59331,0
8680,-3473.24,10170.1,0,-6.16251,-1.63859,0
8690,-3558.2,10148.3,0,-6.14755,-1.68369,0
8700,-3642.95,10125.8,0,-6.13225,-1.72861,0
8710,-3727.5,10102.7,0,-6.1166,-1.77335,0
8720,-3811.83,10079,0,-6.10062,-1.8179,0
8730,-3895.95,10054.7,0,-6.08429,-1.86225,0
8740,-3979.86,10029.7,0,-6.06762,-1.90642,0
8750,-4063.53,10004.2,0,-6.05063,-1.95038,0
8760,-4146.98,9978.03,0,-6.0333,-1.99415,0
8770,-4230.2,9951.27,0,-6.01564,-2.03771,0
8780,-4313.18,9923.91,0,-5.99766,-2.08108,0
8790,-4395.92,9895.94,0,-5.97935,-2.12423,0
8800,-4478.4,9867.38,0,-5.96072,-2.16718,0
8810,-4560.64,9838.23,0,-5.94178,-2.20991,0
8820,-4642.63,9808.49,0,-5.92252,-2.25243,0
8830,-4724.35,9778.15,0,-5.90295,-2.29473,0
8840,-4805.81,9747.24,0,-5.88307,-2.33682,0
8850,-4886.99,9715.74,0,-5.86288,-2.37868,0
8860,-4967.91,9683.66,0,-5.84239,-2.42032,0
8870,-5048.55,9651.01,0,-5.8216,-2.46173,0
8880,-5128.91,9617.78,0,-5.80051,-2.50292,0
8890,-5208.98,9583.98,0,-5.77912,-2.54387,0
8900,-5288.76,9549.62,0,-5.75745,-2.58459,0
8910,-5368.25,9514.69,0,-5.73548,-2.62508,0
8920,-5447.44,9479.21,0,-5.71322,-2.66534,0
8930,-5526.33,9443.16,0,-5.69069,-2.70535,0
8940,-5604.91,9406.57,0,-5.66787,-2.74512,0
8950,-5683.19,9369.42,0,-5.64477,-2.78466,0
8960,-5761.15,9331.72,0,-5.6214,-2.82395,0
8970,-5838.79,9293.48,0,-5.59776,-2.86299,0
8980,-5916.12,9254.7,0,-5.57385,-2.90178,0
8990,-5993.11,9215.39,0,-5.54967,-2.94033,0
9000,-6069.78,9175.54,0,-5.52523,-2.97862,0
9010,-6146.12,9135.16,0,-5.50053,-3.01667,0
9020,-6222.12,9094.25,0,-5.47557,-3.05445,0
9030,-6297.79,9052.82,0,-5.45036,-3.09199,0
9040,-6373.11,9010.87,0,-5.4249,-3.12926,0
9050,-6448.08,8968.4,0,-5.39919,-3.16628,0
9060,-6522.7,8925.42,0,-5.37323,-3.20303,0
9070,-6596.97,8881.93,0,-5.34703,-3.23953,0
9080,-6670.89,8837.94,0,-5.3206,-3.27576,0
9090,-6744.44,8793.44,0,-5.29392,-3.31172,0
9100,-6817.63,8748.44,0,-5.26702,-3.34742,0
9110,-6890.45,8702.95,0,-5.23988,-3.38286,0
9120,-6962.91,8656.97,0,-5.21252,-3.41802,0
9130,-7034.99,8610.5,0,-5.18493,-3.45291,0
9140,-7106.7,8563.55,0,-5.15713,-3.48754,0
9150,-7178.02,8516.12,0,-5.1291,-3.52189,0
9160,-7248.97,8468.21,0,-5.10086,-3.55597,0
9170,-7319.53,8419.82,0,-5.07241,-3.58978,0
9180,-7389.7,8370.97,0,-5.04375,-3.62331,0
9190,-7459.48,8321.66,0,-5.01488,-3.65656,0
9200,-7528.87,8271.88,0,-4.98581,-3.68954,0
9210,-7597.86,8221.64,0,-4.95654,-3.72224,0
9220,-7666.45,8170.95,0,-4.92707,-3.75466,0
9230,-7734.63,8119.82,0,-4.89741,-3.7868,0
9240,-7802.42,8068.23,0,-4.86756,-3.81867,0
9250,-7869.79,8016.2,0,-4.83752,-3.85025,0
9260,-7936.76,7963.74,0,-4.8073,-3.88155,0
9270,-8003.31,7910.84,0,-4.77689,-3.91256,0
9280,-8069.45,7857.51,0,-4.7463,-3.94329,0
9290,-8135.17,7803.75,0,-4.71554,-3.97374,0
9300,-8200.47,7749.57,0,-4.68461,-4.00391,0
9310,-8265.35,7694.97,0,-4.6535,-4.03379,0
9320,-8329.8,7639.95,0,-4.62223,-4.06338,0
9330,-8393.82,7584.52,0,-4.59079,-4.09269,0
9340,-8457.42,7528.69,0,-4.55919,-4.12172,0
9350,-8520.58,7472.45,0,-4.52743,-4.15045,0
9360,-8583.31,7415.82,0,-4.49552,-4.1789,0
9370,-8645.6,7358.78,0,-4.46346,-4.20706,0
9380,-8707.45,7301.36,0,-4.43124,-4.23493,0
9390,-8768.86,7243.55,0,-4.39888,-4.26252,0
9400,-8829.83,7185.36,0,-4.36637,-4.28982,0
9410,-8890.36,7126.78,0,-4.33372,-4.31682,0
9420,-8950.43,7067.83,0,-4.30094,-4.34354,0
9430,-9010.06,7008.51,0,-4.26801,-4.36997,0
9440,-9069.24,6948.82,0,-4.23496,-4.39611,0
9450,-9127.97,6888.77,0,-4.20177,-4.42196,0
9460,-9186.24,6828.35,0,-4.16846,-4.44752,0
9470,-9244.06,6767.59,0,-4.13502,-4.47279,0
9480,-9301.41,6706.46,0,-4.10146,-4.49778,0
9490,-9358.31,6645,0,-4.06778,-4.52247,0
9500,-9414.75,6583.18,0,-4.03398,-4.54687,0
9510,-9470.72,6521.03,0,-4.00007,-4.57098,0
9520,-9526.23,6458.54,0,-3.96605,-4.59481,0
9530,-9581.27,6395.72,0,-3.93193,-4.61834,0
9540,-9635.85,6332.58,0,-3.89769,-4.64158,0
9550,-9689.96,6269.1,0,-3.86335,-4.66454,0
9560,-9743.59,6205.31,0,-3.82891,-4.68721,0
9570,-9796.75,6141.2,0,-3.79438,-4.70958,0
9580,-9849.44,6076.78,0,-3.75975,-4.73167,0
9590,-9901.66,6012.06,0,-3.72502,-4.75347,0
9600,-9953.4,5947.02,0,-3.69021,-4.77498,0
9610,-10004.7,5881.69,0,-3.65531,-4.79621,0
9620,-10055.4,5816.06,0,-3.62032,-4.81714,0
9630,-10105.7,5750.14,0,-3.58525,-4.83779,0
9640,-10155.6,5683.93,0,-3.5501,-4.85815,0
9650,-10204.9,5617.44,0,-3.51488,-4.87823,0
9660,-10253.8,5550.67,0,-3.47958,-4.89801,0
9670,-10302.1,5483.62,0,-3.4442,-4.91752,0
9680,-10350,5416.3,0,-3.40876,-4.93674,0
9690,-10397.4,5348.71,0,-3.37325,-4.95567,0
9700,-10444.3,5280.85,0,-3.33767,-4.97432,0
9710,-10490.8,5212.73,0,-3.30203,-4.99268,0
9720,-10536.7,5144.36,0,-3.26633,-5.01076,0
9730,-10582.2,5075.74,0,-3.23057,-5.02856,0
9740,-10627.1,5006.86,0,-3.19475,-5.04607,0
